Order ID,Order Date,Customer ID,Customer Name,Product ID,Product Name,Category,Sub-Category,Quantity,Unit Price,Discount,Sales,Cost,Profit,Region,City,Payment Method,Customer Type,Profit Margin,Year,Month,Month Name,Year-Month
O012673,2024-09-13,C00453,Customer 453,P019,Screen Protectors 3,Mobile Accessories,Screen Protectors,1,2516.0,0.1592,2115.51,1752.92,362.6,South,Hyderabad,Credit Card,Returning,0.1714007497010177,2024,9,Sep,2024-09
O002679,2024-10-27,C00453,Customer 453,P040,USB Hubs 4,Computer Accessories,USB Hubs,2,2074.0,0.1307,3606.04,2329.82,1276.23,East,Bhubaneswar,UPI,Returning,0.35391454337722267,2024,10,Oct,2024-10
O048186,2025-07-16,C00453,Customer 453,P058,Smart Lights 2,Smart Gadgets,Smart Lights,1,1791.0,0.2268,1384.75,1125.1,259.64,West,Mumbai,UPI,Returning,0.18749954865499185,2025,7,Jul,2025-07
O015433,2025-12-22,C00453,Customer 453,P015,Cases 3,Mobile Accessories,Cases,3,1441.0,0.1464,3689.98,3130.74,559.24,East,Patna,UPI,Returning,0.15155637699933333,2025,12,Dec,2025-12
O026209,2024-01-30,C00454,Customer 454,P048,Storage 4,Computer Accessories,Storage,1,1006.0,0.2873,716.98,741.41,-24.43,South,Hyderabad,UPI,New,-0.03407347485285503,2024,1,Jan,2024-01
O046637,2024-03-27,C00454,Customer 454,P017,Screen Protectors 1,Mobile Accessories,Screen Protectors,3,1752.0,0.1233,4607.74,2558.69,2049.05,South,Coimbatore,Credit Card,Returning,0.44469740046096357,2024,3,Mar,2024-03
O010001,2024-08-04,C00454,Customer 454,P040,USB Hubs 4,Computer Accessories,USB Hubs,3,2074.0,0.0725,5770.77,3494.73,2276.04,North,Chandigarh,Cash on Delivery,Returning,0.3944083718463913,2024,8,Aug,2024-08
O019843,2025-03-24,C00454,Customer 454,P046,Storage 2,Computer Accessories,Storage,1,2452.0,0.1191,2159.97,1603.03,556.93,North,Delhi,UPI,Returning,0.25784154409551985,2025,3,Mar,2025-03
O029894,2025-07-28,C00454,Customer 454,P012,Power Banks 4,Mobile Accessories,Power Banks,1,2794.0,0.1827,2283.65,1998.18,285.46,West,Pune,Cash on Delivery,Returning,0.1250016421080288,2025,7,Jul,2025-07
O027872,2025-08-29,C00454,Customer 454,P015,Cases 3,Mobile Accessories,Cases,1,1441.0,0.0674,1343.84,1043.58,300.26,South,Hyderabad,Credit Card,Returning,0.22343433742112156,2025,8,Aug,2025-08
O034975,2024-10-05,C00456,Customer 456,P017,Screen Protectors 1,Mobile Accessories,Screen Protectors,1,1752.0,0.155,1480.41,852.9,627.51,West,Mumbai,UPI,New,0.42387581818550263,2024,10,Oct,2024-10
O045392,2024-12-04,C00456,Customer 456,P024,Audio 4,Mobile Accessories,Audio,1,2700.0,0.1309,2346.66,1860.02,486.64,East,Kolkata,Credit Card,Returning,0.2073755891351964,2024,12,Dec,2024-12
O041102,2025-06-18,C00456,Customer 456,P023,Audio 3,Mobile Accessories,Audio,2,2917.0,0.0227,5701.79,3066.9,2634.89,North,Jaipur,UPI,Returning,0.4621162827813721,2025,6,Jun,2025-06
O033224,2024-04-17,C00457,Customer 457,P003,Chargers 3,Mobile Accessories,Chargers,2,2603.0,0.1071,4648.52,2834.02,1814.51,West,Ahmedabad,Cash on Delivery,New,0.39034144200734855,2024,4,Apr,2024-04
O021848,2024-10-28,C00457,Customer 457,P009,Power Banks 1,Mobile Accessories,Power Banks,1,558.0,0.2565,414.87,316.99,97.88,East,Patna,UPI,Returning,0.2359293272591414,2024,10,Oct,2024-10
O022482,2025-05-09,C00457,Customer 457,P027,Keyboards 3,Computer Accessories,Keyboards,3,1506.0,0.1336,3914.38,2577.31,1337.07,South,Bengaluru,Debit Card,Returning,0.34157899846208084,2025,5,May,2025-05
O006590,2025-07-14,C00457,Customer 457,P064,Trackers 4,Smart Gadgets,Trackers,2,2341.0,0.2331,3590.41,3546.78,43.63,South,Kochi,UPI,Returning,0.012151815530816816,2025,7,Jul,2025-07
O040837,2024-01-02,C00458,Customer 458,P011,Power Banks 3,Mobile Accessories,Power Banks,1,1237.0,0.3,865.9,800.47,65.43,North,Jaipur,Credit Card,New,0.07556299803672481,2024,1,Jan,2024-01
O009634,2024-02-14,C00458,Customer 458,P060,Smart Lights 4,Smart Gadgets,Smart Lights,1,520.0,0.2302,400.32,272.15,128.17,South,Hyderabad,Net Banking,Returning,0.3201688649080735,2024,2,Feb,2024-02
O025287,2024-02-22,C00458,Customer 458,P032,Mice 4,Computer Accessories,Mice,2,2908.0,0.0797,5352.48,4470.0,882.48,North,Amritsar,UPI,Returning,0.16487310555107168,2024,2,Feb,2024-02
O017811,2024-04-22,C00458,Customer 458,P035,Webcams 3,Computer Accessories,Webcams,1,1514.0,0.1416,1299.57,847.48,452.1,North,Amritsar,UPI,Returning,0.3478843001916019,2024,4,Apr,2024-04
O018709,2024-04-30,C00458,Customer 458,P058,Smart Lights 2,Smart Gadgets,Smart Lights,1,1791.0,0.3,1253.7,1125.1,128.6,North,Lucknow,Debit Card,Returning,0.10257637393315784,2024,4,Apr,2024-04
O039867,2024-05-27,C00458,Customer 458,P018,Screen Protectors 2,Mobile Accessories,Screen Protectors,2,378.0,0.1406,649.71,383.3,266.4,South,Kochi,Debit Card,Returning,0.4100290899016484,2024,5,May,2024-05
O011304,2024-06-01,C00458,Customer 458,P060,Smart Lights 4,Smart Gadgets,Smart Lights,1,520.0,0.2533,388.27,272.15,116.12,West,Mumbai,UPI,Returning,0.2990702346305406,2024,6,Jun,2024-06
O000168,2024-11-02,C00458,Customer 458,P055,Smart Speakers 3,Smart Gadgets,Smart Speakers,1,2173.0,0.0581,2046.71,1098.09,948.62,West,Surat,Cash on Delivery,Returning,0.4634853007998202,2024,11,Nov,2024-11
O002082,2024-12-19,C00458,Customer 458,P065,Mini Fans 1,Smart Gadgets,Mini Fans,2,1976.0,0.1763,3255.42,2585.87,669.56,South,Coimbatore,UPI,Returning,0.20567545815900865,2024,12,Dec,2024-12
O002474,2024-12-28,C00458,Customer 458,P029,Mice 1,Computer Accessories,Mice,2,631.0,0.1872,1025.81,742.74,283.07,South,Bengaluru,Cash on Delivery,Returning,0.27594778760199257,2024,12,Dec,2024-12
O006848,2025-03-14,C00458,Customer 458,P060,Smart Lights 4,Smart Gadgets,Smart Lights,1,520.0,0.3,364.0,272.15,91.85,East,Bhubaneswar,Credit Card,Returning,0.2523351648351648,2025,3,Mar,2025-03
O007800,2025-03-25,C00458,Customer 458,P024,Audio 4,Mobile Accessories,Audio,3,2700.0,0.1389,6975.12,5580.06,1395.06,East,Bhubaneswar,UPI,Returning,0.2000051612015277,2025,3,Mar,2025-03
O022377,2025-05-23,C00458,Customer 458,P043,Laptop Stands 3,Computer Accessories,Laptop Stands,2,2160.0,0.1678,3594.94,2664.29,930.66,South,Coimbatore,Credit Card,Returning,0.2588805376445782,2025,5,May,2025-05
O029959,2025-06-12,C00458,Customer 458,P022,Audio 2,Mobile Accessories,Audio,1,1192.0,0.1847,971.79,751.33,220.45,South,Chennai,Credit Card,Returning,0.2268494222002696,2025,6,Jun,2025-06
O024197,2025-06-16,C00458,Customer 458,P042,Laptop Stands 2,Computer Accessories,Laptop Stands,1,2530.0,0.2897,1796.95,1899.48,-102.53,East,Kolkata,Net Banking,Returning,-0.05705779237040541,2025,6,Jun,2025-06
O010806,2025-06-26,C00458,Customer 458,P021,Audio 1,Mobile Accessories,Audio,2,2322.0,0.186,3780.1,2453.8,1326.3,West,Nagpur,UPI,Returning,0.35086373376365704,2025,6,Jun,2025-06
O012669,2025-08-12,C00458,Customer 458,P061,Trackers 1,Smart Gadgets,Trackers,2,2071.0,0.1029,3715.76,2116.65,1599.11,East,Bhubaneswar,UPI,Returning,0.4303587960471074,2025,8,Aug,2025-08
O001270,2025-10-20,C00458,Customer 458,P039,USB Hubs 3,Computer Accessories,USB Hubs,2,834.0,0.2127,1313.14,1025.5,287.64,South,Bengaluru,Cash on Delivery,Returning,0.21904747399363356,2025,10,Oct,2025-10
O048629,2024-06-08,C00459,Customer 459,P043,Laptop Stands 3,Computer Accessories,Laptop Stands,1,2160.0,0.1731,1786.02,1332.14,453.88,North,Lucknow,UPI,New,0.25412929306502724,2024,6,Jun,2024-06
O016046,2024-09-04,C00459,Customer 459,P015,Cases 3,Mobile Accessories,Cases,1,1441.0,0.3,1008.7,1043.58,-34.88,East,Patna,UPI,Returning,-0.03457916129671855,2024,9,Sep,2024-09
O019354,2024-12-23,C00459,Customer 459,P058,Smart Lights 2,Smart Gadgets,Smart Lights,1,1791.0,0.1671,1491.77,1125.1,366.67,South,Bengaluru,Credit Card,Returning,0.2457952633448856,2024,12,Dec,2024-12
O010881,2025-01-28,C00459,Customer 459,P048,Storage 4,Computer Accessories,Storage,2,1006.0,0.0668,1877.6,1482.81,394.79,North,Lucknow,UPI,Returning,0.21026310183212613,2025,1,Jan,2025-01
O038653,2024-01-20,C00460,Customer 460,P010,Power Banks 2,Mobile Accessories,Power Banks,1,1460.0,0.1014,1312.0,990.72,321.28,North,Amritsar,Debit Card,New,0.24487804878048777,2024,1,Jan,2024-01
O035246,2024-03-25,C00460,Customer 460,P023,Audio 3,Mobile Accessories,Audio,2,2917.0,0.3,4083.8,3066.9,1016.9,North,Lucknow,Credit Card,Returning,0.24900827660512267,2024,3,Mar,2024-03
O012148,2024-04-06,C00460,Customer 460,P024,Audio 4,Mobile Accessories,Audio,1,2700.0,0.3,1890.0,1860.02,29.98,South,Bengaluru,Debit Card,Returning,0.015862433862433863,2024,4,Apr,2024-04
O018202,2024-04-28,C00460,Customer 460,P029,Mice 1,Computer Accessories,Mice,2,631.0,0.1774,1038.16,742.74,295.41,East,Patna,Net Banking,Returning,0.28455151421746167,2024,4,Apr,2024-04
O010702,2024-06-03,C00460,Customer 460,P016,Cases 4,Mobile Accessories,Cases,1,835.0,0.1997,668.23,442.63,225.6,South,Bengaluru,Credit Card,Returning,0.33760830851652873,2024,6,Jun,2024-06
O033765,2024-08-15,C00460,Customer 460,P058,Smart Lights 2,Smart Gadgets,Smart Lights,1,1791.0,0.103,1606.47,1125.1,481.37,West,Ahmedabad,Credit Card,Returning,0.2996445623011945,2024,8,Aug,2024-08
O042162,2024-10-22,C00460,Customer 460,P039,USB Hubs 3,Computer Accessories,USB Hubs,1,834.0,0.1197,734.16,512.75,221.41,South,Coimbatore,UPI,Returning,0.30158276125095346,2024,10,Oct,2024-10
O026963,2024-12-25,C00460,Customer 460,P008,Cables 4,Mobile Accessories,Cables,4,2400.0,0.2266,7424.29,5418.39,2005.9,North,Amritsar,Debit Card,Returning,0.2701807176174422,2024,12,Dec,2024-12
O040363,2025-02-11,C00460,Customer 460,P047,Storage 3,Computer Accessories,Storage,1,1284.0,0.0347,1239.43,684.41,555.02,South,Bengaluru,UPI,Returning,0.4478026189458057,2025,2,Feb,2025-02
O031227,2025-02-17,C00460,Customer 460,P034,Webcams 2,Computer Accessories,Webcams,1,1236.0,0.1337,1070.7,852.73,217.97,East,Bhubaneswar,Credit Card,Returning,0.2035770990940506,2025,2,Feb,2025-02
O007309,2025-07-02,C00460,Customer 460,P029,Mice 1,Computer Accessories,Mice,1,631.0,0.2268,487.91,371.37,116.54,West,Pune,Credit Card,Returning,0.23885552663401038,2025,7,Jul,2025-07
O023385,2025-09-22,C00460,Customer 460,P009,Power Banks 1,Mobile Accessories,Power Banks,1,558.0,0.0831,511.63,316.99,194.65,West,Pune,Cash on Delivery,Returning,0.3804507163379786,2025,9,Sep,2025-09
O018890,2025-10-06,C00460,Customer 460,P020,Screen Protectors 4,Mobile Accessories,Screen Protectors,1,1968.0,0.0622,1845.6,1217.33,628.27,West,Surat,Credit Card,Returning,0.3404150411790204,2025,10,Oct,2025-10
O029568,2025-11-07,C00460,Customer 460,P024,Audio 4,Mobile Accessories,Audio,1,2700.0,0.0983,2434.68,1860.02,574.66,East,Guwahati,UPI,Returning,0.23603101845006325,2025,11,Nov,2025-11
O038662,2025-11-28,C00460,Customer 460,P012,Power Banks 4,Mobile Accessories,Power Banks,1,2794.0,0.1397,2403.67,1998.18,405.49,West,Nagpur,Cash on Delivery,Returning,0.1686962020576868,2025,11,Nov,2025-11
O026730,2025-12-17,C00460,Customer 460,P033,Webcams 1,Computer Accessories,Webcams,1,1111.0,0.0615,1042.7,836.11,206.59,North,Jaipur,Cash on Delivery,Returning,0.1981298551836578,2025,12,Dec,2025-12
O034594,2024-02-09,C00461,Customer 461,P012,Power Banks 4,Mobile Accessories,Power Banks,2,2794.0,0.0502,5307.61,3996.37,1311.25,South,Hyderabad,Credit Card,New,0.24705093252895372,2024,2,Feb,2024-02
O038476,2024-12-07,C00461,Customer 461,P060,Smart Lights 4,Smart Gadgets,Smart Lights,1,520.0,0.2833,372.66,272.15,100.52,North,Amritsar,UPI,Returning,0.26973648902484837,2024,12,Dec,2024-12
O004562,2025-05-06,C00461,Customer 461,P064,Trackers 4,Smart Gadgets,Trackers,1,2341.0,0.1244,2049.77,1773.39,276.37,North,Jaipur,Credit Card,Returning,0.13482976138786304,2025,5,May,2025-05
O000251,2024-08-24,C00462,Customer 462,P045,Storage 1,Computer Accessories,Storage,3,2529.0,0.1173,6696.8,4338.15,2358.65,South,Hyderabad,Credit Card,New,0.35220553099988056,2024,8,Aug,2024-08
O028939,2025-06-18,C00462,Customer 462,P030,Mice 2,Computer Accessories,Mice,3,2112.0,0.1653,5288.47,3207.88,2080.59,South,Kochi,Cash on Delivery,Returning,0.39342002507341445,2025,6,Jun,2025-06
O029943,2025-07-06,C00462,Customer 462,P040,USB Hubs 4,Computer Accessories,USB Hubs,1,2074.0,0.1305,1803.34,1164.91,638.43,North,Jaipur,Cash on Delivery,Returning,0.3540264176472545,2025,7,Jul,2025-07
O031791,2025-01-23,C00463,Customer 463,P017,Screen Protectors 1,Mobile Accessories,Screen Protectors,1,1752.0,0.2378,1335.34,852.9,482.44,North,Jaipur,Credit Card,New,0.36128626417242055,2025,1,Jan,2025-01
O048764,2025-06-24,C00463,Customer 463,P044,Laptop Stands 4,Computer Accessories,Laptop Stands,1,1074.0,0.0189,1053.66,580.72,472.94,West,Ahmedabad,Credit Card,Returning,0.44885446918360755,2025,6,Jun,2025-06
O036394,2024-09-11,C00464,Customer 464,P015,Cases 3,Mobile Accessories,Cases,1,1441.0,0.1928,1163.2,1043.58,119.62,West,Pune,UPI,New,0.10283700137551582,2024,9,Sep,2024-09
O034031,2025-11-06,C00464,Customer 464,P043,Laptop Stands 3,Computer Accessories,Laptop Stands,1,2160.0,0.2745,1566.97,1332.14,234.83,West,Ahmedabad,UPI,Returning,0.14986247343599432,2025,11,Nov,2025-11
O003588,2024-05-30,C00465,Customer 465,P048,Storage 4,Computer Accessories,Storage,1,1006.0,0.2729,731.43,741.41,-9.97,West,Nagpur,Credit Card,New,-0.013630832752279783,2024,5,May,2024-05
O007204,2024-07-08,C00466,Customer 466,P040,USB Hubs 4,Computer Accessories,USB Hubs,1,2074.0,0.0806,1906.82,1164.91,741.91,South,Kochi,UPI,New,0.3890823465245802,2024,7,Jul,2024-07
O044449,2025-08-09,C00466,Customer 466,P019,Screen Protectors 3,Mobile Accessories,Screen Protectors,1,2516.0,0.0486,2393.8,1752.92,640.89,North,Delhi,Net Banking,Returning,0.2677291335951207,2025,8,Aug,2025-08
O015955,2024-03-24,C00467,Customer 467,P022,Audio 2,Mobile Accessories,Audio,1,1192.0,0.0937,1080.28,751.33,328.95,East,Ranchi,Credit Card,New,0.3045043877513237,2024,3,Mar,2024-03
O003376,2024-04-28,C00467,Customer 467,P052,Smartwatches 4,Smart Gadgets,Smartwatches,1,220.0,0.0451,210.07,147.0,63.07,South,Bengaluru,UPI,Returning,0.30023325558147285,2024,4,Apr,2024-04
O040799,2025-08-26,C00467,Customer 467,P012,Power Banks 4,Mobile Accessories,Power Banks,3,2794.0,0.0688,7805.31,5994.55,1810.76,West,Pune,Debit Card,Returning,0.23199078575995058,2025,8,Aug,2025-08
O030887,2024-10-22,C00468,Customer 468,P031,Mice 3,Computer Accessories,Mice,1,2284.0,0.1327,1980.8,1177.18,803.62,South,Kochi,Debit Card,New,0.4057047657512116,2024,10,Oct,2024-10
O016541,2025-04-09,C00468,Customer 468,P060,Smart Lights 4,Smart Gadgets,Smart Lights,1,520.0,0.1026,466.67,272.15,194.52,West,Mumbai,Credit Card,Returning,0.41682559410289927,2025,4,Apr,2025-04
O026727,2025-01-13,C00469,Customer 469,P056,Smart Speakers 4,Smart Gadgets,Smart Speakers,1,2385.0,0.2388,1815.57,1442.31,373.26,South,Chennai,Debit Card,New,0.20558832763264429,2025,1,Jan,2025-01
O034775,2024-01-27,C00470,Customer 470,P024,Audio 4,Mobile Accessories,Audio,2,2700.0,0.2777,3900.61,3720.04,180.57,North,Delhi,UPI,New,0.046292759337642056,2024,1,Jan,2024-01
O032834,2024-08-14,C00470,Customer 470,P063,Trackers 3,Smart Gadgets,Trackers,1,1782.0,0.1264,1556.68,946.56,610.12,South,Chennai,Credit Card,Returning,0.39193668576714547,2024,8,Aug,2024-08
O000508,2024-11-11,C00470,Customer 470,P045,Storage 1,Computer Accessories,Storage,1,2529.0,0.2493,1898.41,1446.05,452.36,South,Coimbatore,UPI,Returning,0.23828361628942116,2024,11,Nov,2024-11
O043955,2025-04-07,C00470,Customer 470,P022,Audio 2,Mobile Accessories,Audio,2,1192.0,0.2918,1688.45,1502.67,185.79,West,Nagpur,Debit Card,Returning,0.11003583167994313,2025,4,Apr,2025-04
O009408,2025-06-08,C00470,Customer 470,P029,Mice 1,Computer Accessories,Mice,1,631.0,0.1035,565.7,371.37,194.33,East,Bhubaneswar,Cash on Delivery,Returning,0.34352130104295564,2025,6,Jun,2025-06
O013653,2025-08-09,C00470,Customer 470,P024,Audio 4,Mobile Accessories,Audio,1,2700.0,0.1087,2406.49,1860.02,546.47,South,Bengaluru,UPI,Returning,0.2270817663900536,2025,8,Aug,2025-08
O046586,2025-09-23,C00470,Customer 470,P048,Storage 4,Computer Accessories,Storage,1,1006.0,0.1516,853.54,741.41,112.13,West,Mumbai,UPI,Returning,0.1313705274503831,2025,9,Sep,2025-09
O041369,2024-04-23,C00471,Customer 471,P003,Chargers 3,Mobile Accessories,Chargers,2,2603.0,0.0552,4918.85,2834.02,2084.83,South,Bengaluru,UPI,New,0.4238450044217652,2024,4,Apr,2024-04
O000728,2024-05-16,C00471,Customer 471,P022,Audio 2,Mobile Accessories,Audio,1,1192.0,0.1945,960.19,751.33,208.85,North,Delhi,UPI,Returning,0.2175090346702215,2024,5,May,2024-05
O008816,2024-05-21,C00471,Customer 471,P056,Smart Speakers 4,Smart Gadgets,Smart Speakers,2,2385.0,0.1841,3892.01,2884.62,1007.39,West,Surat,Credit Card,Returning,0.2588354089532144,2024,5,May,2024-05
O007139,2024-05-27,C00471,Customer 471,P041,Laptop Stands 1,Computer Accessories,Laptop Stands,2,1423.0,0.3,1992.2,1448.38,543.82,West,Pune,UPI,Returning,0.27297460094368037,2024,5,May,2024-05
O045045,2024-06-03,C00471,Customer 471,P057,Smart Lights 1,Smart Gadgets,Smart Lights,1,1484.0,0.1331,1286.51,730.85,555.67,South,Coimbatore,UPI,Returning,0.43192046699986786,2024,6,Jun,2024-06
O028075,2024-06-10,C00471,Customer 471,P063,Trackers 3,Smart Gadgets,Trackers,1,1782.0,0.1027,1598.94,946.56,652.38,South,Kochi,Credit Card,Returning,0.4080078051709257,2024,6,Jun,2024-06
O030479,2024-06-15,C00471,Customer 471,P055,Smart Speakers 3,Smart Gadgets,Smart Speakers,4,2173.0,0.0978,7841.64,4392.36,3449.29,South,Chennai,UPI,Returning,0.4398684458863197,2024,6,Jun,2024-06
O023843,2024-06-16,C00471,Customer 471,P066,Mini Fans 2,Smart Gadgets,Mini Fans,1,1749.0,0.2193,1365.41,1021.52,343.89,West,Nagpur,Credit Card,Returning,0.2518584161533898,2024,6,Jun,2024-06
O028063,2024-07-18,C00471,Customer 471,P064,Trackers 4,Smart Gadgets,Trackers,1,2341.0,0.2373,1785.43,1773.39,12.04,West,Pune,Credit Card,Returning,0.006743473560990909,2024,7,Jul,2024-07
O010129,2024-08-05,C00471,Customer 471,P027,Keyboards 3,Computer Accessories,Keyboards,1,1506.0,0.0362,1451.47,859.1,592.37,West,Nagpur,Credit Card,Returning,0.40811728799079555,2024,8,Aug,2024-08
O010120,2024-08-11,C00471,Customer 471,P060,Smart Lights 4,Smart Gadgets,Smart Lights,2,520.0,0.1563,877.45,544.29,333.16,West,Pune,Net Banking,Returning,0.3796911504929056,2024,8,Aug,2024-08
O007114,2024-09-17,C00471,Customer 471,P067,Mini Fans 3,Smart Gadgets,Mini Fans,2,1765.0,0.2236,2740.52,2320.18,420.34,North,Jaipur,UPI,Returning,0.1533796505772627,2024,9,Sep,2024-09
O013247,2024-09-30,C00471,Customer 471,P060,Smart Lights 4,Smart Gadgets,Smart Lights,1,520.0,0.0705,483.32,272.15,211.17,East,Guwahati,UPI,Returning,0.4369155011172722,2024,9,Sep,2024-09
O007623,2024-10-02,C00471,Customer 471,P017,Screen Protectors 1,Mobile Accessories,Screen Protectors,1,1752.0,0.1089,1561.16,852.9,708.26,North,Delhi,Debit Card,Returning,0.4536754720848599,2024,10,Oct,2024-10
O001569,2024-12-01,C00471,Customer 471,P003,Chargers 3,Mobile Accessories,Chargers,3,2603.0,0.1272,6815.31,4251.03,2564.29,East,Ranchi,Cash on Delivery,Returning,0.3762543449967793,2024,12,Dec,2024-12
O008017,2025-01-23,C00471,Customer 471,P042,Laptop Stands 2,Computer Accessories,Laptop Stands,1,2530.0,0.1045,2265.72,1899.48,366.25,East,Bhubaneswar,Credit Card,Returning,0.1616483943293964,2025,1,Jan,2025-01
O023539,2025-02-07,C00471,Customer 471,P050,Smartwatches 2,Smart Gadgets,Smartwatches,1,590.0,0.1519,500.4,410.54,89.86,South,Bengaluru,Cash on Delivery,Returning,0.1795763389288569,2025,2,Feb,2025-02
O021334,2025-04-12,C00471,Customer 471,P061,Trackers 1,Smart Gadgets,Trackers,1,2071.0,0.106,1851.56,1058.32,793.24,South,Hyderabad,Debit Card,Returning,0.4284171185378816,2025,4,Apr,2025-04
O027420,2025-04-27,C00471,Customer 471,P026,Keyboards 2,Computer Accessories,Keyboards,1,744.0,0.1412,638.93,442.16,196.77,West,Nagpur,Debit Card,Returning,0.3079680090150721,2025,4,Apr,2025-04
O000955,2025-05-13,C00471,Customer 471,P035,Webcams 3,Computer Accessories,Webcams,2,1514.0,0.3,2119.6,1694.96,424.64,North,Delhi,Credit Card,Returning,0.20033968673334593,2025,5,May,2025-05
O033248,2025-07-06,C00471,Customer 471,P058,Smart Lights 2,Smart Gadgets,Smart Lights,1,1791.0,0.1271,1563.41,1125.1,438.31,North,Amritsar,UPI,Returning,0.2803551211774263,2025,7,Jul,2025-07
O047686,2025-07-25,C00471,Customer 471,P015,Cases 3,Mobile Accessories,Cases,1,1441.0,0.0576,1357.95,1043.58,314.37,South,Bengaluru,UPI,Returning,0.23150336904893404,2025,7,Jul,2025-07
O019575,2025-07-28,C00471,Customer 471,P045,Storage 1,Computer Accessories,Storage,2,2529.0,0.1341,4379.78,2892.1,1487.68,West,Surat,Debit Card,Returning,0.3396700290882191,2025,7,Jul,2025-07
O046927,2024-07-23,C00472,Customer 472,P058,Smart Lights 2,Smart Gadgets,Smart Lights,1,1791.0,0.1476,1526.57,1125.1,401.47,West,Surat,Cash on Delivery,New,0.2629882678160845,2024,7,Jul,2024-07
O028831,2024-12-14,C00472,Customer 472,P006,Cables 2,Mobile Accessories,Cables,1,2931.0,0.0767,2706.07,1612.58,1093.49,West,Ahmedabad,Debit Card,Returning,0.40408784695148314,2024,12,Dec,2024-12
O037848,2025-03-15,C00472,Customer 472,P029,Mice 1,Computer Accessories,Mice,2,631.0,0.0555,1191.97,742.74,449.23,West,Nagpur,UPI,Returning,0.3768802906113409,2025,3,Mar,2025-03
O031962,2025-06-22,C00472,Customer 472,P039,USB Hubs 3,Computer Accessories,USB Hubs,1,834.0,0.1476,710.9,512.75,198.15,West,Mumbai,Credit Card,Returning,0.27873118582079054,2025,6,Jun,2025-06
O022874,2025-10-28,C00472,Customer 472,P017,Screen Protectors 1,Mobile Accessories,Screen Protectors,2,1752.0,0.2203,2731.9,1705.79,1026.11,West,Nagpur,UPI,Returning,0.3756030601412936,2025,10,Oct,2025-10
O008776,2024-01-02,C00473,Customer 473,P022,Audio 2,Mobile Accessories,Audio,1,1192.0,0.1728,986.06,751.33,234.72,North,Lucknow,Cash on Delivery,New,0.23803825325030933,2024,1,Jan,2024-01
